Filename,True Label,Predicted,Score
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\290.jpg,0,1,0.61765826
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\291.jpg,0,0,0.012774332
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\292.jpg,0,1,0.5334594
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\293.jpg,0,0,0.3632539
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\294.jpg,0,0,0.0031021838
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\295.jpg,0,0,0.10828643
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\296.jpg,0,0,0.0011218938
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\297.jpg,0,0,0.405495
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\298.jpg,0,0,0.033583887
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\299.jpg,0,0,0.2560529
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\3.jpg,0,0,0.108498536
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\30.jpg,0,0,0.0122067295
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\300.jpg,0,0,0.17962836
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\301.jpg,0,0,0.08082058
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\302.jpg,0,0,0.39813882
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\303.jpg,0,0,0.23690863
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\304.jpg,0,0,0.15781997
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\305.jpg,0,0,0.09914779
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\306.jpg,0,0,0.27156842
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\307.jpg,0,0,0.048915353
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\308.jpg,0,0,0.00084842625
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\309.jpg,0,0,0.04421806
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\31.jpg,0,0,0.008562611
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\310.jpg,0,0,0.03628377
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\311.jpg,0,0,0.07730203
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\312.jpg,0,1,0.79578364
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\313.jpg,0,0,0.00014939927
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\314.jpg,0,0,0.027202252
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\315.jpg,0,0,0.058537845
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\316.jpg,0,0,0.15440074
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\317.jpg,0,0,2.7590406e-07
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\318.jpg,0,0,0.43875074
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\319.jpg,0,0,0.0075059477
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\32.jpg,0,0,3.0998033e-06
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\320.jpg,0,0,0.014968838
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\321.jpg,0,0,7.491388e-11
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\322.jpg,0,0,0.37353614
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\323.jpg,0,0,0.12874565
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\324.jpg,0,0,0.1059973
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\325.jpg,0,0,0.07123051
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\326.jpg,0,0,0.022645317
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\327.jpg,0,0,0.28454304
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\328.jpg,0,0,0.3083766
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\329.jpg,0,0,0.0708526
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\33.jpg,0,1,0.9659594
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\330.jpg,0,0,0.025260298
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\331.jpg,0,0,9.294064e-06
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\332.jpg,0,0,0.16785912
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\333.jpg,0,0,0.06171503
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\334.jpg,0,0,0.07051052
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\335.jpg,0,0,0.020962138
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\336.jpg,0,0,0.23031996
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\337.jpg,0,0,0.303832
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\338.jpg,0,0,0.067886494
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\339.jpg,0,0,0.1508941
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\34.jpg,0,0,0.17064002
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\340.jpg,0,0,0.030419644
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\341.jpg,0,0,0.08681392
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\342.jpg,0,0,0.07053829
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\343.jpg,0,0,0.25331375
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\344.jpg,0,0,1.664674e-06
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\345.jpg,0,0,0.14238772
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\346.jpg,0,0,0.4130538
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\347.jpg,0,0,0.17754577
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\348.jpg,0,0,0.40640256
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\349.jpg,0,0,0.4077776
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\35.jpg,0,0,0.06095924
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\350.jpg,0,1,0.8125214
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\351.jpg,0,0,0.46346745
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\352.jpg,0,0,0.011501675
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\353.jpg,0,0,0.0039259833
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\354.jpg,0,0,0.2817644
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\355.jpg,0,0,0.28818318
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\356.jpg,0,0,7.0225383e-06
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\357.jpg,0,0,0.2388579
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\358.jpg,0,0,0.024499834
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\359.jpg,0,0,0.13721918
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\36.jpg,0,0,0.20536563
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\360.jpg,0,0,0.06975429
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\361.jpg,0,0,0.00037814266
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\362.jpg,0,0,0.08849403
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\363.jpg,0,0,5.178177e-05
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\364.jpg,0,0,0.13323489
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\365.jpg,0,0,0.052834682
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\366.jpg,0,1,0.7029321
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\367.jpg,0,0,0.004775136
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\368.jpg,0,0,0.00032659984
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\369.jpg,0,0,0.29088828
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\37.jpg,0,0,0.1431194
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\370.jpg,0,0,0.07156872
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\371.jpg,0,0,0.05456302
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\372.jpg,0,0,0.04013493
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\373.jpg,0,0,0.124764726
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\374.jpg,0,0,0.11532975
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\375.jpg,0,0,0.13615552
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\376.jpg,0,0,0.027865482
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\377.jpg,0,1,0.7382379
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\378.jpg,0,0,0.15687422
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\379.jpg,0,1,0.92494226
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\38.jpg,0,0,0.021218197
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\380.jpg,0,0,0.1697822
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\381.jpg,0,0,0.30606464
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\382.jpg,0,0,0.30345303
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\383.jpg,0,0,0.084290445
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\384.jpg,0,0,0.0049457983
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\385.jpg,0,0,0.432458
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\386.jpg,0,0,0.008507677
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\387.jpg,0,0,0.3973698
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\388.jpg,0,0,0.013823404
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\389.jpg,0,1,0.6994581
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\39.jpg,0,0,0.030569904
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\390.jpg,0,1,0.8026849
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\391.jpg,0,0,0.02657821
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\392.jpg,0,0,0.043752912
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\393.jpg,0,0,0.14466038
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\394.jpg,0,1,0.748175
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\395.jpg,0,0,0.2237954
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\396.jpg,0,0,1.1658697e-11
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\397.jpg,0,0,0.48186564
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\398.jpg,0,0,0.0047726035
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\399.jpg,0,1,0.72570026
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\4.jpg,0,0,0.019730257
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\40.jpg,0,0,0.046088483
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\400.jpg,0,0,0.029290818
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\401.jpg,0,0,0.0009500876
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\402.jpg,0,0,0.0021277424
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\403.jpg,0,1,0.76985085
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\404.jpg,0,0,0.05973414
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\405.jpg,0,0,0.029048452
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\406.jpg,0,0,0.045187034
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\407.jpg,0,0,0.02078646
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\408.jpg,0,0,0.07969077
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\409.jpg,0,1,0.732616
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\41.jpg,0,0,0.48006183
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\410.jpg,0,0,0.25241816
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\411.jpg,0,0,0.06786343
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\412.jpg,0,0,0.4991178
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\413.jpg,0,1,0.9373703
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\414.jpg,0,0,0.39408454
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\415.jpg,0,0,0.11705173
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\416.jpg,0,0,0.30691943
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\417.jpg,0,0,0.04418289
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\418.jpg,0,0,0.0031566503
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\419.jpg,0,0,0.16757031
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\42.jpg,0,0,0.010774129
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\420.jpg,0,0,0.1411936
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\421.jpg,0,0,0.23014684
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\422.jpg,0,1,0.6396624
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\423.jpg,0,0,0.00642887
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\424.jpg,0,0,0.44051468
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\425.jpg,0,0,0.29259354
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\426.jpg,0,1,0.6264471
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\427.jpg,0,1,0.5100397
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\428.jpg,0,0,0.019394647
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\429.jpg,0,0,0.005086877
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\43.jpg,0,0,0.0022260933
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\430.jpg,0,0,0.012537108
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\431.jpg,0,1,0.64444995
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\432.jpg,0,0,0.013978498
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\433.jpg,0,0,0.061376978
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\434.jpg,0,0,0.020702671
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\435.jpg,0,0,0.01823586
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\436.jpg,0,0,0.008782785
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\437.jpg,0,0,0.1255575
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\438.jpg,0,0,0.15789382
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\439.jpg,0,0,0.06836916
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\44.jpg,0,0,0.01970179
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\440.jpg,0,0,0.106058136
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\441.jpg,0,1,0.9254206
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\442.jpg,0,0,0.2900947
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\443.jpg,0,0,0.27337414
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\444.jpg,0,0,0.031023284
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\445.jpg,0,1,0.6630998
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\446.jpg,0,1,0.51754045
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\447.jpg,0,0,0.19639336
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\448.jpg,0,0,0.21119523
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\449.jpg,0,1,0.6318308
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\45.jpg,0,0,0.0011754782
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\450.jpg,0,1,0.91192484
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\451.jpg,0,0,0.024417454
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\452.jpg,0,0,0.20979537
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\453.jpg,0,0,0.028791519
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\454.jpg,0,0,0.060950674
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\455.jpg,0,0,0.49546453
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\456.jpg,0,0,0.161001
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\457.jpg,0,0,0.14167221
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\458.jpg,0,0,0.01694136
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\459.jpg,0,0,0.009583013
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\46.jpg,0,0,0.1796503
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\460.jpg,0,0,0.0896402
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\461.jpg,0,0,0.019938963
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\462.jpg,0,0,0.47276068
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\463.jpg,0,0,0.31433964
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\464.jpg,0,0,0.046603527
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\465.jpg,0,1,0.77138436
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\466.jpg,0,1,0.5000243
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\467.jpg,0,1,0.87577736
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\468.jpg,0,0,0.00084444834
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\469.jpg,0,0,0.1355082
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\47.jpg,0,1,0.953591
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\470.jpg,0,0,0.24894062
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\471.jpg,0,0,0.4655647
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\472.jpg,0,0,0.49683344
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\473.jpg,0,0,0.3247353
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\474.jpg,0,0,0.02946416
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\475.jpg,0,0,0.021822657
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\476.jpg,0,0,0.03680919
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\477.jpg,0,1,0.6253066
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\478.jpg,0,0,0.0011014988
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\479.jpg,0,0,0.29383832
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\48.jpg,0,0,0.08937493
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\480.jpg,0,1,0.64265466
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\481.jpg,0,0,0.20502548
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\482.jpg,0,1,0.51972747
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\483.jpg,0,1,0.51769304
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\484.jpg,0,0,0.009813102
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\485.jpg,0,0,0.010555694
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\486.jpg,0,1,0.5878776
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\487.jpg,0,0,0.22582698
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\488.jpg,0,0,0.15225273
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\489.jpg,0,0,0.124261975
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\49.jpg,0,0,0.031472128
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\490.jpg,0,0,0.40292254
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\491.jpg,0,0,0.03322405
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\492.jpg,0,0,0.017877892
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\493.jpg,0,0,0.0018090128
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\494.jpg,0,0,0.075631455
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\495.jpg,0,1,0.5573466
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\496.jpg,0,0,0.01254479
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\497.jpg,0,0,0.08783479
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\498.jpg,0,0,0.008847698
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\499.jpg,0,1,0.89883834
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\5.jpg,0,0,0.43796718
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\50.jpg,0,0,0.00047164736
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\500.jpg,0,0,0.05218996
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\501.jpg,0,0,0.071979724
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\502.jpg,0,0,0.02305192
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\503.jpg,0,0,5.4433374e-05
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\504.jpg,0,0,0.085582584
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\505.jpg,0,0,0.01656407
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\506.jpg,0,0,0.3320626
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\507.jpg,0,0,0.30026534
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\508.jpg,0,0,0.07772554
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\509.jpg,0,0,0.0055866493
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\51.jpg,0,0,0.06380304
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\510.jpg,0,1,0.61459965
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\52.jpg,0,0,0.0008477821
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\53.jpg,0,1,0.95385563
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\54.jpg,0,0,0.028832454
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\55.jpg,0,0,0.08407601
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\56.jpg,0,0,0.011683932
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\57.jpg,0,0,0.02910872
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\58.jpg,0,0,0.044299707
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\59.jpg,0,0,0.41609204
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\6.jpg,0,0,0.21266936
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\60.jpg,0,0,0.25170517
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\61.jpg,0,0,6.427361e-10
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\62.jpg,0,0,0.003617472
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\63.jpg,0,0,0.03743007
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\64.jpg,0,0,6.51965e-05
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\65.jpg,0,0,0.2132669
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\66.jpg,0,0,0.006358675
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\67.jpg,0,0,0.21180587
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\68.jpg,0,1,0.67283356
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\69.jpg,0,0,0.027594088
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\7.jpg,0,1,0.5877739
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\70.jpg,0,0,0.041363455
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\71.jpg,0,0,0.011167648
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\72.jpg,0,0,0.12885983
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\73.jpg,0,0,0.010882758
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\74.jpg,0,0,0.14848097
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\75.jpg,0,0,0.12922548
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\76.jpg,0,0,0.13926087
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\77.jpg,0,0,0.019969432
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\78.jpg,0,0,0.1947567
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\79.jpg,0,0,0.09467569
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\8.jpg,0,0,0.103061594
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\80.jpg,0,0,0.010818841
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\81.jpg,0,0,0.1991283
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\82.jpg,0,0,0.025690341
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\83.jpg,0,0,0.068942025
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\84.jpg,0,0,0.015716648
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\85.jpg,0,0,0.024247926
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\86.jpg,0,1,0.65112233
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\87.jpg,0,0,0.23130581
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\88.jpg,0,1,0.54490435
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\89.jpg,0,0,0.2991692
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\9.jpg,0,0,0.16876878
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\90.jpg,0,0,0.12522137
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\91.jpg,0,0,0.011848983
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\92.jpg,0,0,0.023879515
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\93.jpg,0,1,0.8349645
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\94.jpg,0,0,0.08301713
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\95.jpg,0,0,0.09228403
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\96.jpg,0,1,0.85928977
fake\deepfake-image-detection\test-20250112T065939Z-001\test\fake\97.jpg,0,0,0.056711197
